Final_Approximation,HH_L1,HL_L1,LH_L1
1801.25,-111.0,-54.5,-378.5
28.525,1.9000000000000021,-0.15000000000000036,-0.45000000000000284
27.975,-0.7000000000000028,1.75,-0.5500000000000007
25.525,-1.6999999999999957,0.4499999999999993,-0.4499999999999993
25.025,-0.10000000000000142,-0.6500000000000021,0.4499999999999993
25.75,0.6000000000000014,-1.0,-0.5999999999999943
24.825,-1.100000000000005,0.8499999999999996,0.8500000000000014
26.175,1.8999999999999986,1.0500000000000007,1.25
28.6,-3.0,0.6000000000000014,-0.3000000000000007
24.825,-0.6999999999999993,-0.049999999999998934,-8.649999999999999
21.25,0.0,0.5,-0.3999999999999986
20.5,0.40000000000000213,0.09999999999999964,-0.09999999999999787
20.25,-0.3999999999999986,0.3999999999999986,0.29999999999999716
20.25,-0.19999999999999574,0.8000000000000007,0.0
20.1,0.1999999999999993,0.09999999999999964,0.20000000000000284
19.775,-0.09999999999999787,-0.45000000000000107,-0.6500000000000021
19.2,2.599999999999998,-0.20000000000000107,-0.10000000000000142
19.275,-0.29999999999999716,0.9499999999999993,1.25
67.19999999999999,-237.2,109.29999999999998,-112.09999999999998
24.4,-42.99999999999999,-29.599999999999998,35.3
51.474999999999994,137.5,-16.549999999999997,-0.3500000000000014
68.875,17.30000000000001,92.35,-7.1499999999999915
22.35,-37.0,28.299999999999997,-22.099999999999998
58.800000000000004,-1.1999999999999957,-0.8000000000000007,-69.00000000000001
10.725,-19.7,-14.85,3.25
18.4,5.800000000000004,33.2,-0.6999999999999993
64.19999999999999,-67.39999999999999,42.4,46.3
86.3,-2.799999999999997,0.3999999999999986,0.20000000000001705
92.9,0.20000000000000284,-2.499999999999993,0.3999999999999915
93.6,2.5999999999999943,2.6000000000000085,2.700000000000003
93.325,1.6999999999999886,2.8499999999999943,-0.15000000000000568
94.525,-4.500000000000014,1.4499999999999957,1.9499999999999886
93.725,0.5,0.15000000000000568,-0.45000000000000284
91.0,3.6000000000000085,-3.6999999999999957,-2.6999999999999886
91.32499999999999,-4.700000000000003,2.6499999999999986,-0.9500000000000028
76.3,-25.59999999999998,5.600000000000001,0.4000000000000057
80.625,-4.299999999999983,-4.549999999999997,6.25
86.55000000000001,8.799999999999997,-1.6999999999999957,1.0000000000000142
89.175,7.5,6.049999999999997,-3.950000000000017
85.975,-1.5,4.650000000000006,-0.04999999999999716
89.55,-4.799999999999997,-1.20000000000001,-2.9000000000000057
81.82499999999999,-8.700000000000003,-8.250000000000007,-2.450000000000003
76.32499999999999,2.1000000000000085,9.050000000000004,-1.9500000000000028
40.125,-9.699999999999989,4.849999999999994,-80.25
2009.0,-448.0,-223.0,31.0
28.425,3.5000000000000036,-2.450000000000001,-5.149999999999999
27.3,-2.6000000000000014,-1.3000000000000007,-0.6000000000000014
25.65,-0.3999999999999986,-1.5999999999999979,-1.3000000000000007
25.450000000000003,1.1999999999999993,-0.9000000000000004,-0.1999999999999993
25.225,-0.09999999999999787,0.6500000000000004,1.5499999999999972
25.725,-0.29999999999999716,0.05000000000000071,0.25
25.525,1.6999999999999957,-2.0500000000000007,-0.05000000000000071
27.675,-1.3000000000000007,-1.1500000000000004,1.0500000000000043
25.075000000000003,-2.6999999999999993,1.1500000000000004,-7.949999999999999
20.85,-0.5999999999999979,-1.7763568394002505e-15,0.20000000000000284
20.55,0.399999999999995,-0.09999999999999964,-0.3999999999999986
20.5,1.0,-0.1999999999999993,-0.09999999999999432
20.425,-0.6999999999999993,0.34999999999999964,0.14999999999999858
20.0,0.3999999999999986,-0.09999999999999787,0.5
19.924999999999997,-0.3000000000000007,0.34999999999999964,-0.25000000000000355
19.075,-1.7000000000000028,0.05000000000000071,-1.5500000000000043
18.4,2.1999999999999957,-2.3000000000000007,1.1999999999999993
41.7,-30.800000000000004,-6.300000000000001,22.3
46.2,154.2,37.3,29.200000000000003
137.625,47.5,37.25,233.14999999999998
66.375,-36.69999999999999,40.75,-38.75
40.974999999999994,30.499999999999993,-12.05,0.6499999999999986
26.950000000000003,23.200000000000003,-26.0,-8.900000000000002
44.35,-94.4,65.8,-53.10000000000001
4.025,11.299999999999999,-5.6499999999999995,-8.05
49.39999999999999,6.6,3.2,75.89999999999999
89.30000000000001,2.200000000000003,1.1999999999999957,-3.499999999999986
91.4,-4.400000000000006,3.6000000000000085,3.799999999999997
92.67500000000001,0.5,1.25,-1.0499999999999972
94.075,2.0999999999999943,-0.8499999999999943,1.450000000000017
93.225,2.299999999999997,-1.250000000000007,2.8500000000000085
94.07499999999999,1.0999999999999943,1.4500000000000028,-0.9500000000000028
92.05,-0.4000000000000057,-0.7999999999999972,0.09999999999999432
91.225,-3.700000000000017,0.25,1.75
79.85,-16.000000000000007,10.099999999999998,14.399999999999991
78.475,12.5,10.350000000000009,6.25
87.325,-1.7000000000000028,1.95000000000001,9.650000000000006
89.375,-5.5,5.150000000000006,2.8499999999999943
85.30000000000001,-1.3999999999999915,-2.6000000000000014,-7.299999999999997
86.4,6.400000000000006,1.7999999999999972,-0.6000000000000085
87.075,-5.300000000000011,5.849999999999994,-2.1500000000000057
71.4,-10.200000000000003,-4.800000000000004,-10.899999999999991
32.825,26.500000000000007,-13.250000000000004,-65.65
1868.25,519.0,260.5,-254.5
31.675,-3.1000000000000014,-1.0500000000000007,-3.3500000000000014
28.85,0.7999999999999972,-1.5,2.8000000000000007
28.1,-0.20000000000000284,0.3999999999999986,-1.6999999999999993
25.475,-1.6999999999999993,-0.7499999999999982,0.8499999999999979
26.299999999999997,0.40000000000000213,-1.5999999999999996,0.8000000000000007
27.700000000000003,-2.0000000000000036,-2.0999999999999996,1.6999999999999993
26.549999999999997,0.8000000000000007,1.200000000000001,1.3000000000000007
28.175,-1.0999999999999979,-0.24999999999999822,0.6499999999999986
25.35,-1.0,0.0,-7.0
21.125,0.5,-0.6499999999999986,-0.25
20.775,1.1000000000000014,-1.0500000000000007,0.15000000000000213
20.6,0.5999999999999979,-0.29999999999999893,0.0
20.625,0.09999999999999787,-0.34999999999999964,-0.15000000000000213
20.3,0.8000000000000007,1.7763568394002505e-15,-0.3999999999999986
20.15,-1.0,-0.40000000000000213,0.0
19.799999999999997,-0.8000000000000007,0.29999999999999893,0.5000000000000036
19.6,1.0000000000000036,-0.29999999999999893,0.7999999999999972
39.95,69.0,68.9,45.5
31.8,-119.6,57.8,-61.4
25.775,-45.900000000000006,6.2499999999999964,9.95
61.2,155.0,-11.199999999999989,-36.1
26.95,16.199999999999996,11.3,-20.300000000000004
11.7,-33.8,-7.999999999999998,8.700000000000001
39.7,69.8,-28.1,-7.600000000000001
13.575,-33.699999999999996,-12.45,15.35
66.85,-67.99999999999999,39.300000000000004,27.799999999999997
86.1,0.5999999999999943,4.200000000000003,-1.8999999999999915
84.025,1.9000000000000057,0.3499999999999943,1.25
92.2,0.20000000000000284,0.70000000000001,1.5999999999999943
91.05,0.6000000000000085,2.000000000000007,2.4000000000000057
91.25,-0.7999999999999972,0.8999999999999986,-0.8000000000000114
91.1,-7.599999999999994,1.2999999999999972,3.1000000000000085
90.75,1.3999999999999915,0.30000000000000426,-2.3000000000000114
88.55,3.3999999999999915,-7.105427357601002e-15,-0.5999999999999943
69.6,-3.8000000000000114,12.200000000000003,18.499999999999993
68.575,-13.699999999999996,-0.8499999999999979,-6.25
75.75,-6.400000000000006,4.099999999999994,16.19999999999999
86.925,7.699999999999989,4.849999999999994,-6.349999999999994
84.675,9.299999999999997,7.350000000000001,-6.549999999999983
75.975,5.900000000000006,9.549999999999997,-2.6499999999999915
80.75,18.799999999999983,-1.5,-6.800000000000011
76.275,-6.500000000000014,3.4499999999999957,-3.5500000000000114
40.55,-3.6000000000000085,1.8000000000000043,-81.1
2071.25,313.0,157.5,147.5
31.425,-0.3000000000000007,-0.6500000000000004,-3.4499999999999957
27.2,-2.599999999999998,0.9999999999999982,-2.1000000000000014
26.525,0.7000000000000028,0.05000000000000071,0.75
27.925,-0.7000000000000028,1.0500000000000007,-0.9499999999999957
26.05,-1.1999999999999993,1.0999999999999996,0.19999999999999574
27.325000000000003,1.6999999999999993,2.2499999999999982,0.05000000000000071
27.5,-1.3999999999999986,-0.3999999999999986,1.2999999999999972
28.875,0.29999999999999716,-2.5500000000000007,0.45000000000000284
25.175,2.3000000000000007,-0.049999999999998934,-6.850000000000001
20.95,0.8000000000000007,0.40000000000000036,-0.10000000000000142
20.875,-0.3000000000000007,0.6500000000000004,-0.04999999999999716
21.150000000000002,0.0,-0.3000000000000007,-0.3999999999999986
20.6,0.1999999999999993,-1.7763568394002505e-15,0.09999999999999787
20.474999999999998,-0.5,0.4499999999999993,-0.14999999999999858
20.425,0.09999999999999787,0.7499999999999982,-0.8500000000000014
19.875,-0.10000000000000142,1.75,0.15000000000000568
19.675,0.6999999999999993,0.9500000000000011,0.3500000000000014
36.325,-65.5,-8.449999999999996,-24.449999999999996
83.05000000000001,-106.8,-1.999999999999993,14.700000000000003
42.625,-52.300000000000004,-6.949999999999999,-29.350000000000005
38.449999999999996,-49.6,28.2,18.299999999999994
91.3,107.2,-123.4,-22.400000000000006
44.50000000000001,30.4,10.299999999999999,69.30000000000001
11.075,7.300000000000002,11.05,-0.6500000000000004
7.6499999999999995,-28.799999999999997,12.5,-11.6
55.89999999999999,-40.599999999999994,22.0,51.89999999999999
88.375,3.6999999999999886,-1.5499999999999972,3.5500000000000114
90.275,-1.6999999999999886,-0.5499999999999972,-1.75
88.95,0.19999999999998863,-0.4000000000000057,-0.4000000000000057
91.725,-0.5,-3.25,1.8500000000000085
92.3,1.4210854715202004e-14,-0.3999999999999986,-0.4000000000000057
90.825,6.699999999999989,-1.0499999999999972,-0.549999999999983
89.72500000000001,-2.6999999999999886,3.950000000000003,1.3499999999999943
89.625,4.899999999999977,2.75,0.75
70.225,-16.900000000000006,-4.6499999999999915,4.450000000000003
85.475,3.0999999999999943,-2.549999999999997,2.8500000000000085
85.125,-9.899999999999991,-3.0500000000000043,-7.050000000000011
82.47500000000001,3.700000000000003,3.6499999999999986,7.349999999999994
84.925,9.90000000000002,-5.649999999999999,2.6500000000000057
84.6,6.199999999999989,-5.900000000000006,10.799999999999997
79.925,6.300000000000011,8.950000000000003,-4.549999999999983
72.825,-6.900000000000006,16.650000000000006,-5.049999999999983
37.75,-12.800000000000011,6.400000000000006,-75.5
2179.75,-157.0,-77.5,360.5
28.425,3.4999999999999964,-1.450000000000001,-2.3500000000000014
27.0,-2.8000000000000007,2.4000000000000004,-0.40000000000000213
26.5,-1.7999999999999972,-2.6000000000000014,-2.5
25.375,2.1000000000000014,2.25,1.3499999999999943
26.400000000000002,-2.799999999999997,2.6999999999999993,-1.8999999999999986
27.0,-2.6000000000000014,-1.5,-0.7999999999999972
26.174999999999997,4.300000000000001,-0.9500000000000011,0.4499999999999993
28.950000000000003,-1.5999999999999979,1.9000000000000004,1.1999999999999993
25.6,0.1999999999999993,0.20000000000000107,-8.900000000000002
20.675,-0.3000000000000007,0.4499999999999975,0.14999999999999858
20.174999999999997,-0.09999999999999787,-0.049999999999998934,-0.05000000000000071
20.4,0.0,-0.10000000000000142,-0.3000000000000007
19.825,0.3000000000000007,-1.5500000000000025,0.14999999999999858
20.1,0.3999999999999986,-0.1999999999999993,-0.40000000000000213
19.95,-0.6000000000000014,0.8000000000000007,0.0
19.475,1.6999999999999993,-0.34999999999999964,0.5499999999999972
19.725,-1.8999999999999986,1.6499999999999986,1.25
39.95,-137.4,20.400000000000006,-24.400000000000006
32.650000000000006,69.4,-56.7,-26.1
58.87500000000001,183.9,106.95,99.95000000000002
80.225,175.29999999999998,-135.55,-112.55
30.025000000000006,45.7,7.050000000000001,36.25000000000001
15.725000000000001,16.699999999999996,11.249999999999998,16.55
14.675,-36.1,13.95,-21.85
29.1,110.0,55.4,54.400000000000006
63.55,-33.59999999999999,31.600000000000005,41.900000000000006
87.80000000000001,-7.599999999999994,-6.5,-2.5
86.44999999999999,5.6000000000000085,-1.1000000000000014,-1.2000000000000028
91.9,-10.399999999999991,-1.000000000000007,1.8000000000000114
89.0,1.3999999999999915,-4.699999999999996,-2.8000000000000114
90.1,0.20000000000000284,-0.19999999999999574,-4.1000000000000085
89.225,1.0999999999999943,3.6499999999999915,-0.45000000000000284
88.0,-2.8000000000000114,-0.4000000000000057,-5.0
88.5,-4.0,1.6000000000000085,2.8000000000000114
75.85000000000001,-40.800000000000004,5.100000000000005,4.400000000000006
76.72500000000001,16.700000000000003,-12.149999999999999,-1.8499999999999943
82.2,-1.7999999999999972,9.899999999999999,9.799999999999983
83.0,-10.0,-14.899999999999991,-7.300000000000011
81.225,21.5,-13.150000000000006,8.549999999999997
79.85,9.199999999999989,7.700000000000003,4.0
80.45,-9.000000000000014,4.800000000000004,-4.599999999999994
71.375,21.9,4.949999999999999,-6.050000000000011
36.25,6.800000000000011,-3.4000000000000057,-72.5
1410.5,-462.0,-230.0,-1182.0
29.5,2.1999999999999957,1.5,-2.799999999999997
27.15,1.2000000000000028,-2.1000000000000014,0.8000000000000007
26.799999999999997,0.1999999999999993,1.700000000000001,-3.552713678800501e-15
26.15,0.20000000000000284,0.5,0.3000000000000007
26.125,-4.100000000000001,-0.05000000000000071,-1.75
25.5,-0.1999999999999993,-0.40000000000000036,0.7000000000000028
27.675,-3.3000000000000007,-0.45000000000000107,0.14999999999999858
29.675,1.7000000000000028,0.4499999999999993,0.5500000000000043
25.75,-2.0,1.5,-8.200000000000003
21.15,-0.5999999999999979,0.20000000000000107,0.40000000000000213
20.900000000000002,0.1999999999999993,0.40000000000000036,-0.10000000000000142
20.424999999999997,-0.5000000000000036,0.34999999999999964,-0.5500000000000007
20.475,0.5000000000000036,0.049999999999998934,-0.04999999999999716
20.325,0.6999999999999993,0.24999999999999822,0.14999999999999858
19.799999999999997,-0.1999999999999993,-0.40000000000000036,-0.6999999999999993
19.049999999999997,-0.5999999999999979,0.29999999999999893,-0.6999999999999993
19.3,1.1999999999999993,-1.4000000000000004,0.8000000000000043
37.900000000000006,-1.9999999999999964,4.700000000000001,59.30000000000001
22.3,-0.5999999999999979,26.700000000000003,4.399999999999999
29.875,31.1,-40.650000000000006,-4.449999999999999
18.45,20.600000000000005,7.4,4.600000000000001
48.675,169.5,49.550000000000004,47.95
30.275,15.7,-0.049999999999998934,-34.14999999999999
5.925000000000001,14.5,2.450000000000001,-0.7499999999999991
9.124999999999998,-36.5,-17.05,17.049999999999997
50.47500000000001,38.5,-24.049999999999997,57.65000000000001
86.42500000000001,5.900000000000006,6.049999999999997,-2.049999999999997
86.05,-11.400000000000006,0.09999999999999432,1.700000000000017
88.7,1.8000000000000114,-4.599999999999994,1.0999999999999943
89.875,-4.299999999999983,-2.549999999999997,-1.25
91.85,-4.000000000000014,0.8999999999999986,0.6000000000000085
88.7,1.4000000000000057,-0.5999999999999943,-4.700000000000017
86.175,-5.300000000000011,0.8499999999999943,-1.3499999999999943
83.9,-0.19999999999998863,-10.200000000000003,0.5
77.225,3.8999999999999915,-5.749999999999993,11.949999999999989
78.45,-4.0,12.0,-0.9000000000000057
78.45,10.400000000000006,-7.5,-1.200000000000017
82.525,-0.29999999999999716,-3.249999999999993,2.1499999999999915
85.30000000000001,10.599999999999994,0.7999999999999972,5.299999999999997
85.19999999999999,-2.000000000000014,-0.8999999999999986,-6.299999999999997
72.8,12.599999999999994,3.4000000000000057,-4.700000000000017
66.175,-23.499999999999993,-7.7499999999999964,0.3499999999999943
34.025,13.899999999999999,-6.949999999999999,-68.05
1687.25,1239.0,620.5,-632.5
29.975,1.3000000000000007,-4.750000000000002,-4.050000000000001
27.549999999999997,-1.0000000000000036,-0.09999999999999964,1.3000000000000007
27.45,-0.3999999999999986,0.3999999999999986,0.6999999999999957
27.1,-1.6000000000000014,0.40000000000000213,-1.8000000000000007
26.3,1.4000000000000021,-3.0999999999999996,0.3999999999999986
26.15,1.7999999999999972,-0.6000000000000014,-0.8000000000000007
27.375,0.10000000000000142,0.5500000000000007,0.25
28.450000000000003,1.0,-0.6999999999999993,1.5
25.275,-2.3000000000000007,-0.7500000000000018,-7.849999999999998
20.825,0.3000000000000007,-0.9499999999999975,-0.6499999999999986
20.325,0.5,-0.5500000000000007,-0.5500000000000043
20.45,-0.20000000000000284,-1.0,0.0
20.375,0.9000000000000021,-1.049999999999999,-0.5499999999999972
20.075,0.3000000000000007,-0.5500000000000025,-0.3500000000000014
19.45,-0.8000000000000007,-1.1999999999999975,-1.1000000000000014
19.025,0.10000000000000142,-0.14999999999999858,-0.75
19.25,0.40000000000000213,0.40000000000000036,0.9000000000000021
42.825,-11.299999999999997,54.45,25.349999999999998
27.725,45.9,-20.249999999999996,-48.95
12.325000000000001,-0.5,-4.75,-16.05
18.174999999999997,-14.299999999999997,-18.75,7.349999999999998
55.725,-93.5,103.75,-49.05
20.1,-38.8,-2.1000000000000014,3.700000000000003
11.400000000000002,3.3999999999999986,-4.0,12.100000000000003
8.024999999999999,-11.3,5.25,0.34999999999999964
48.57500000000001,-15.500000000000004,22.049999999999997,65.95000000000002
87.675,-11.09999999999998,2.1499999999999986,1.8499999999999943
87.97500000000001,-1.7000000000000028,0.14999999999999858,4.150000000000006
87.05,0.4000000000000057,-2.799999999999997,2.5
90.92500000000001,2.8999999999999915,2.8500000000000014,1.2500000000000142
90.775,-4.8999999999999915,3.8500000000000014,-0.14999999999999147
89.35,-3.3999999999999915,-0.4999999999999929,-2.6999999999999886
89.875,6.1000000000000085,-0.6499999999999986,0.6499999999999915
87.3,1.4210854715202004e-14,0.3999999999999986,0.4000000000000057
73.975,-24.29999999999999,16.05,13.950000000000003
77.425,6.700000000000003,-3.54999999999999,-2.8499999999999943
78.675,1.0999999999999943,-4.049999999999997,-2.6500000000000057
81.15,1.200000000000017,-0.7000000000000028,3.799999999999997
82.625,-2.8999999999999915,17.15,-4.1499999999999915
83.0,-8.0,-2.0999999999999943,-0.09999999999999432
77.47500000000001,7.900000000000006,-5.75,2.6500000000000057
74.125,8.899999999999977,2.75,-4.25
35.2,-7.0,3.5,-70.4
2035.0,-1004.0,-501.0,59.0
31.25,3.3999999999999986,-3.0,0.4000000000000057
27.450000000000003,-2.599999999999998,1.5999999999999996,-2.9999999999999964
26.325,-0.49999999999999645,-1.1500000000000004,1.3500000000000014
26.025,3.099999999999998,-1.1500000000000004,-2.650000000000002
24.325000000000003,-0.09999999999999787,-0.6500000000000004,0.05000000000000071
26.25,1.2000000000000028,-0.1999999999999993,1.2999999999999972
28.5,4.0,0.0,0.7999999999999972
26.674999999999997,-2.1000000000000014,1.75,-2.25
24.25,-3.200000000000003,0.0,-6.899999999999999
20.875,1.6999999999999993,-0.45000000000000107,-0.34999999999999787
20.674999999999997,-0.09999999999999787,0.15000000000000036,-0.24999999999999645
20.575000000000003,-0.10000000000000142,-0.25,-0.25
19.925,-0.899999999999995,-0.34999999999999964,0.14999999999999858
19.975,0.3000000000000007,-0.049999999999998934,0.15000000000000213
19.125,-1.3000000000000007,-0.34999999999999964,0.15000000000000213
