Final_Approximation,H_L1,H_L2,H_L3
28.2178571425,-1.8571428599999997,-1.7857142850000045,-0.12142856999999907
25.6071428575,-1.6571428499999996,-0.11428571500000118,-3.5714285750000023
27.637500000000003,-0.4571428500000003,2.099999999999998,-2.5107142899999992
28.1321428575,-1.4000000000000021,-8.71428572,-0.8357142849999946
23.6284438773489,-2.571428570000002,0.17142856999999978,-7.457397960302199
13.65892857,1.2285714299999988,-0.2071428599999976,-0.4392857149999987
13.437499998749999,1.785714279999997,-0.5571428600000026,1.060714282500001
13.600000001249999,17.1,-3.085714290000002,-1.2285714275000004
15.026785713750002,-0.35714285999999973,-2.5714285750000023,-2.1035714275000004
18.3784438773489,0.8428571399999996,-20.556632654395607,7.2711734696978
26.2875,-2.2857142900000014,-1.7285714250000002,3.875
35.2375,-3.728571429999999,-1.3785714250000005,-1.1750000000000043
8.1375,-0.9142857200000023,1.3857142850000006,-16.275
18.424744898447802,1.8000000000000007,1.2071428599999994,24.849489796895604
47.9107142875,-2.7428571400000017,0.2857142899999996,2.9642857149999955
49.928571430000005,0.7999999999999972,1.3857142850000006,-5.071428570000002
49.21428571375,-2.428571429999998,2.3142857150000005,-10.357142857500008
53.696428569999995,-1.0,-0.5928571400000013,16.75
54.03188775594781,12.756122448791206,2.2714285750000016,-35.4362244931044
65.3392857125,17.24285714,6.4719387756043965,9.178571430000005
68.660714285,0.3999999999999986,-7.200000000000003,-5.535714285000012
66.0535714275,0.42857142999999986,-9.75,-12.392857145000008
65.64285714125,-0.8285714300000002,8.649999999999999,12.071428572500011
61.456632653145604,-3.5,-15.299999999999997,-49.80102040870879
36.55612244879121,0.14285714999999932,4.550000000000001,0.0
36.55612244879121,-3.37142858,0.0,0.0
36.55612244879121,-4.9,12.0,0.0
36.55612244879121,1.8571428599999997,-11.413265303791206,0.0
36.55612244879121,-1.7142857199999995,21.428571429999998,0.0
36.55612244879121,-0.14285714000000027,-9.928571429999991,0.0
36.55612244879121,0.5857142900000003,2.7857142800000005,0.0
36.55612244879121,-1.3000000000000007,8.214285709999999,0.0
36.55612244879121,0.3857142800000002,-8.071428575000006,0.0
36.55612244879121,0.24285714999999897,2.3571428600000033,0.0
36.55612244879121,1.0857142799999995,-5.357142860000003,0.0
36.55612244879121,-0.21428571999999946,-13.0,0.0
36.55612244879121,0.2142857100000004,6.642857144999994,0.0
36.55612244879121,1.9000000000000004,-0.4846938787912052,0.0
36.55612244879121,-35.55612244879121,5.2142857149999955,0.0
36.55612244879121,4.100000000000001,4.571428575000013,0.0
36.55612244879121,-12.500000000000004,12.428571424999987,0.0
36.55612244879121,4.5,10.357142865,0.0
36.55612244879121,23.8,3.6428571399999896,0.0
36.55612244879121,2.5,9.428571429999998,0.0
36.55612244879121,15.0,-8.928571429999998,0.0
36.55612244879121,-33.7,-23.642857144999994,0.0
36.55612244879121,-33.4,1.7142857149999884,0.0
36.55612244879121,5.0,0.0,0.0
36.55612244879121,-28.0,0.0,0.0
36.55612244879121,1.8999999999999986,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,24.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,48.28571429,0.0,0.0
36.55612244879121,24.857142849999995,0.0,0.0
36.55612244879121,13.428571430000005,0.0,0.0
36.55612244879121,-7.857142860000003,0.0,0.0
36.55612244879121,-5.142857139999997,0.0,0.0
36.55612244879121,18.428571429999998,0.0,0.0
36.55612244879121,-2.2857142900000014,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,9.285714279999993,0.0,0.0
36.55612244879121,5.142857139999997,0.0,0.0
36.55612244879121,0.7142857099999986,0.0,0.0
36.55612244879121,-21.428571430000005,0.0,0.0
36.55612244879121,10.428571429999998,0.0,0.0
36.55612244879121,-16.285714279999993,0.0,0.0
36.55612244879121,22.999999999999996,0.0,0.0
36.55612244879121,4.285714279999993,0.0,0.0
36.55612244879121,-9.142857139999997,0.0,0.0
36.55612244879121,7.714285720000007,0.0,0.0
36.55612244879121,-5.571428569999995,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,70.14285714,0.0,0.0
36.55612244879121,40.00000000000001,0.0,0.0
36.55612244879121,17.28571429,0.0,0.0
36.55612244879121,-6.142857140000004,0.0,0.0
36.55612244879121,-0.4285714300000052,0.0,0.0
36.55612244879121,24.71428570999999,0.0,0.0
36.55612244879121,-4.142857140000004,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,-2.428571430000005,0.0,0.0
36.55612244879121,-3.142857140000004,0.0,0.0
36.55612244879121,-15.285714279999993,0.0,0.0
36.55612244879121,-20.857142859999996,0.0,0.0
36.55612244879121,10.28571428,0.0,0.0
36.55612244879121,-10.714285720000007,0.0,0.0
36.55612244879121,20.857142859999996,0.0,0.0
36.55612244879121,-13.0,0.0,0.0
36.55612244879121,-30.571428570000002,0.0,0.0
36.55612244879121,7.571428580000003,0.0,0.0
36.55612244879121,-3.2857142900000014,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
36.55612244879121,0.0,0.0,0.0
